z,x,dist,ne
-24.4453400999457,69676.8063494268,612,1
-24.4373420359259,69677.8063428279,613,1
-24.4293439719056,69678.806336229,614,1
-24.4213459078857,69679.8063296302,615,1
-24.4133478438653,69680.8063230313,616,1
-24.4053497798456,69681.8063164325,617,1
-24.3973517158252,69682.8063098336,618,1
-24.3893536518054,69683.8063032347,619,1
-24.3813555877851,69684.8062966359,620,1
-24.3733575237652,69685.806290037,621,1
-24.3653594597448,69686.8062834382,622,1
-24.3573613957251,69687.8062768393,623,1
-24.3493633317047,69688.8062702405,624,1
-24.3413652676849,69689.8062636416,625,1
-24.3333672036646,69690.8062570427,626,1
-24.3253691396447,69691.8062504439,627,1
-24.3173710756244,69692.806243845,628,1
-24.3093407504947,69693.806237218,629,1
-24.3008312932578,69694.8062301729,630,1
-24.2923218360217,69695.8062231278,631,1
-24.2838123787848,69696.8062160826,632,1
-24.2753029215486,69697.8062090375,633,1
-24.2667934643125,69698.8062019924,634,1
-24.2582840070756,69699.8061949472,635,1
-24.2497745498394,69700.8061879021,636,1
-24.2412650926026,69701.806180857,637,1
-24.2327556353664,69702.8061738118,638,1
-24.2242461781296,69703.8061667667,639,1
-24.2157367208933,69704.8061597216,640,1
-24.2072272636565,69705.8061526764,641,1
-24.1987178064204,69706.8061456313,642,1
-24.1902083491835,69707.8061385862,643,1
-24.1816988919474,69708.806131541,644,1
-24.1731894347106,69709.8061244959,645,1
-24.1646799774743,69710.8061174508,646,1
-24.1561705202375,69711.8061104056,647,1
-24.1475721106058,69712.8061032829,648,1
-24.1376762115848,69713.8060950278,649,1
-24.1277803125647,69714.8060867728,650,1
-24.1178844135437,69715.8060785178,651,1
-24.1079885145234,69716.8060702628,652,1
-24.0980926155024,69717.8060620077,653,1
-24.0881967164822,69718.8060537527,654,1
-24.0783008174613,69719.8060454977,655,1
-24.0684049184411,69720.8060372426,656,1
-24.0585090194202,69721.8060289876,657,1
-24.0486131204,69722.8060207326,658,1
-24.0387172213798,69723.8060124775,659,1
-24.0288213223588,69724.8060042225,660,1
-24.0189254233386,69725.8059959675,661,1
-24.0090295243176,69726.8059877124,662,1
-23.9991336252975,69727.8059794574,663,1
-23.9892377262765,69728.8059712024,664,1
-23.9793418272562,69729.8059629473,665,1
-23.9694459282353,69730.8059546923,666,1
-23.9595500292151,69731.8059464373,667,1
-23.9496541301942,69732.8059381823,668,1
-23.939758231174,69733.8059299272,669,1
