x,z,dist,zorg,ne
73597.7884943001,-3.67434657523949,5020,-3.67434657523949,1
73598.7884943001,-3.67392609705547,5021,-3.67392609705547,1
73599.7884943001,-3.67350561887146,5022,-3.67350561887146,1
73600.7884943001,-3.67308514068744,5023,-3.67308514068744,1
73601.7884943001,-3.67266466250345,5024,-3.67266466250345,1
73602.7884943001,-3.67224418431946,5025,-3.67224418431946,1
73603.7884943001,-3.67182370613544,5026,-3.67182370613544,1
73604.7884943001,-3.67140322795144,5027,-3.67140322795144,1
73605.7884943001,-3.67098274976742,5028,-3.67098274976742,1
73606.7884943001,-3.67056227158342,5029,-3.67056227158342,1
73607.7884943001,-3.6701417933994,5030,-3.6701417933994,1
73608.7884943001,-3.6697213152154,5031,-3.6697213152154,1
73609.7884943001,-3.66930083703138,5032,-3.66930083703138,1
73610.7884943001,-3.66897412085494,5033,-3.66897412085494,1
73611.7884943001,-3.66888320671157,5034,-3.66888320671157,1
73612.7884943001,-3.66879229256821,5035,-3.66879229256821,1
73613.7884943001,-3.66870137842485,5036,-3.66870137842485,1
73614.7884943001,-3.66861046428148,5037,-3.66861046428148,1
73615.7884943001,-3.66851955013811,5038,-3.66851955013811,1
73616.7884943001,-3.66842863599475,5039,-3.66842863599475,1
73617.7884943001,-3.66833772185138,5040,-3.66833772185138,1
73618.7884943001,-3.66824680770802,5041,-3.66824680770802,1
73619.7884943001,-3.66815589356465,5042,-3.66815589356465,1
73620.7884943001,-3.66806497942129,5043,-3.66806497942129,1
73621.7884943001,-3.66797406527792,5044,-3.66797406527792,1
73622.7884943001,-3.66788315113455,5045,-3.66788315113455,1
73623.7884943001,-3.66779223699119,5046,-3.66779223699119,1
73624.7884943001,-3.66770132284783,5047,-3.66770132284783,1
73625.7884943001,-3.66761040870446,5048,-3.66761040870446,1
73626.7884943001,-3.6675194945611,5049,-3.6675194945611,1
73627.7884943001,-3.66742858041774,5050,-3.66742858041774,1
73628.7884943001,-3.66733766627437,5051,-3.66733766627437,1
73629.7884943001,-3.667246752131,5052,-3.667246752131,1
73630.7884943001,-3.66715583798764,5053,-3.66715583798764,1
73631.7884943001,-3.66706492384427,5054,-3.66706492384427,1
73632.7884943001,-3.66697400970091,5055,-3.66697400970091,1
73633.7884943001,-3.66688309555755,5056,-3.66688309555755,1
73634.7884943001,-3.66679218141418,5057,-3.66679218141418,1
73635.7884943001,-3.66670126727082,5058,-3.66670126727082,1
73636.7884943001,-3.66661035312744,5059,-3.66661035312744,1
73637.7884943001,-3.66651943898408,5060,-3.66651943898408,1
73638.7884943001,-3.66642852484072,5061,-3.66642852484072,1
73639.7884943001,-3.66633761069735,5062,-3.66633761069735,1
73640.7884943001,-3.66624669655399,5063,-3.66624669655399,1
73641.7884943001,-3.66615578241063,5064,-3.66615578241063,1
73642.7884943001,-3.66606486826726,5065,-3.66606486826726,1
73643.7884943001,-3.66597395412389,5066,-3.66597395412389,1
73644.7884943001,-3.66588303998052,5067,-3.66588303998052,1
73645.7884943001,-3.66579212583716,5068,-3.66579212583716,1
73646.7884943001,-3.66570121169379,5069,-3.66570121169379,1
73647.7884943001,-3.66561029755043,5070,-3.66561029755043,1
73648.7884943001,-3.66551938340707,5071,-3.66551938340707,1
73649.7884943001,-3.6654284692637,5072,-3.6654284692637,1
73650.7884943001,-3.66533755512033,5073,-3.66533755512033,1
73651.7884943001,-3.66524664097697,5074,-3.66524664097697,1
73652.7884943001,-3.66515572683361,5075,-3.66515572683361,1
73653.7884943001,-3.66506481269024,5076,-3.66506481269024,1
73654.7884943001,-3.66497389854688,5077,-3.66497389854688,1
73655.7884943001,-3.66488298440352,5078,-3.66488298440352,1
73656.7884943001,-3.66479207026015,5079,-3.66479207026015,1
73657.7884943001,-3.66470115611678,5080,-3.66470115611678,1
73658.7884943001,-3.66461024197342,5081,-3.66461024197342,1
73659.7884943001,-3.66451932783005,5082,-3.66451932783005,1
73660.7884943001,-3.66442841368669,5083,-3.66442841368669,1
73661.7884943001,-3.66433749954332,5084,-3.66433749954332,1
73662.7884943001,-3.66424658539996,5085,-3.66424658539996,1
73663.7884943001,-3.66415567125659,5086,-3.66415567125659,1
73664.7884943001,-3.66406475711322,5087,-3.66406475711322,1
73665.7884943001,-3.66397384296986,5088,-3.66397384296986,1
73666.7884943001,-3.6639613882847,5089,-3.6639613882847,1
73667.7884943001,-3.66414321657143,5090,-3.66414321657143,1
73668.7884943001,-3.66432504485816,5091,-3.66432504485816,1
73669.7884943001,-3.66450687314489,5092,-3.66450687314489,1
73670.7884943001,-3.66468870143162,5093,-3.66468870143162,1
73671.7884943001,-3.66487052971836,5094,-3.66487052971836,1
73672.7884943001,-3.66505235800508,5095,-3.66505235800508,1
73673.7884943001,-3.66523418629181,5096,-3.66523418629181,1
73674.7884943001,-3.66541601457854,5097,-3.66541601457854,1
73675.7884943001,-3.66559784286528,5098,-3.66559784286528,1
73676.7884943001,-3.665779671152,5099,-3.665779671152,1
73677.7884943001,-3.66596149943873,5100,-3.66596149943873,1
73678.7884943001,-3.66614332772546,5101,-3.66614332772546,1
73679.7884943001,-3.66632515601219,5102,-3.66632515601219,1
73680.7884943001,-3.66650698429892,5103,-3.66650698429892,1
73681.7884943001,-3.66668881258564,5104,-3.66668881258564,1
73682.7884943001,-3.66687064087239,5105,-3.66687064087239,1
73683.7884943001,-3.66705246915911,5106,-3.66705246915911,1
73684.7884943001,-3.66723429744584,5107,-3.66723429744584,1
73685.7884943001,-3.66752112907565,5108,-3.66752112907565,1
73686.7884943001,-3.66806661447773,5109,-3.66806661447773,1
73687.7884943001,-3.6686120998798,5110,-3.6686120998798,1
73688.7884943001,-3.6691575852819,5111,-3.6691575852819,1
73689.7884943001,-3.66970307068397,5112,-3.66970307068397,1
73690.7884943001,-3.67024855608607,5113,-3.67024855608607,1
73691.7884943001,-3.67079404148814,5114,-3.67079404148814,1
73692.7884943001,-3.67133952689023,5115,-3.67133952689023,1
73693.7884943001,-3.6718850122923,5116,-3.6718850122923,1
73694.7884943001,-3.6724304976944,5117,-3.6724304976944,1
73695.7884943001,-3.67297598309647,5118,-3.67297598309647,1
73696.7884943001,-3.67352146849856,5119,-3.67352146849856,1
73697.7884943001,-3.67406695390063,5120,-3.67406695390063,1
73698.7884943001,-3.67461243930272,5121,-3.67461243930272,1
73699.7884943001,-3.67515792470479,5122,-3.67515792470479,1
73700.7884943001,-3.67570341010689,5123,-3.67570341010689,1
73701.7884943001,-3.67624889550895,5124,-3.67624889550895,1
73702.7884943001,-3.67679438091102,5125,-3.67679438091102,1
73703.7884943001,-3.67733986631313,5126,-3.67733986631313,1
73704.7884943001,-3.67788535171522,5127,-3.67788535171522,1
73705.7884943001,-3.67843083711728,5128,-3.67843083711728,1
73706.7884943001,-3.67897632251938,5129,-3.67897632251938,1
73707.7884943001,-3.67952180792144,5130,-3.67952180792144,1
73708.7884943001,-3.68006729332351,5131,-3.68006729332351,1
73709.7884943001,-3.6806127787256,5132,-3.6806127787256,1
73710.7884943001,-3.68115826412767,5133,-3.68115826412767,1
73711.7884943001,-3.68170374952977,5134,-3.68170374952977,1
73712.7884943001,-3.68224923493184,5135,-3.68224923493184,1
73713.7884943001,-3.68279472033393,5136,-3.68279472033393,1
73714.7884943001,-3.68334020573601,5137,-3.68334020573601,1
73715.7884943001,-3.68388569113809,5138,-3.68388569113809,1
73716.7884943001,-3.68443117654016,5139,-3.68443117654016,1
73717.7884943001,-3.68497666194226,5140,-3.68497666194226,1
73718.7884943001,-3.68552214734433,5141,-3.68552214734433,1
73719.7884943001,-3.68606763274643,5142,-3.68606763274643,1
73720.7884943001,-3.6866131181485,5143,-3.6866131181485,1
73721.7884943001,-3.68715860355059,5144,-3.68715860355059,1
73722.7884943001,-3.68770408895267,5145,-3.68770408895267,1
73723.7884943001,-3.68824957435476,5146,-3.68824957435476,1
73724.7884943001,-3.68879505975683,5147,-3.68879505975683,1
73725.7884943001,-3.68934054515892,5148,-3.68934054515892,1
73726.7884943001,-3.68988603056099,5149,-3.68988603056099,1
73727.7884943001,-3.69043151596309,5150,-3.69043151596309,1
73728.7884943001,-3.69097700136516,5151,-3.69097700136516,1
73729.7884943001,-3.69152248676725,5152,-3.69152248676725,1
73730.7884943001,-3.69206797216932,5153,-3.69206797216932,1
73731.7884943001,-3.69261345757141,5154,-3.69261345757141,1
73732.7884943001,-3.69315894297347,5155,-3.69315894297347,1
73733.7884943001,-3.69370442837554,5156,-3.69370442837554,1
73734.7884943001,-3.69424991377763,5157,-3.69424991377763,1
73735.7884943001,-3.6947953991797,5158,-3.6947953991797,1
73736.7884943001,-3.69534088458179,5159,-3.69534088458179,1
73737.7884943001,-3.69588636998386,5160,-3.69588636998386,1
73738.7884943001,-3.69643185538596,5161,-3.69643185538596,1
73739.7884943001,-3.69697734078804,5162,-3.69697734078804,1
73740.7884943001,-3.69752282619013,5163,-3.69752282619013,1
73741.7884943001,-3.69815124476271,5164,-3.69815124476271,1
73742.7884943001,-3.69898083713377,5165,-3.69898083713377,1
73743.7884943001,-3.6998104295048,5166,-3.6998104295048,1
73744.7884943001,-3.70064002187586,5167,-3.70064002187586,1
73745.7884943001,-3.70146961424689,5168,-3.70146961424689,1
73746.7884943001,-3.70229920661795,5169,-3.70229920661795,1
73747.7884943001,-3.70312879898898,5170,-3.70312879898898,1
73748.7884943001,-3.70395839136004,5171,-3.70395839136004,1
73749.7884943001,-3.70478798373106,5172,-3.70478798373106,1
73750.7884943001,-3.70561757610213,5173,-3.70561757610213,1
73751.7884943001,-3.70644716847316,5174,-3.70644716847316,1
73752.7884943001,-3.70727676084422,5175,-3.70727676084422,1
73753.7884943001,-3.70810635321525,5176,-3.70810635321525,1
73754.7884943001,-3.70893594558631,5177,-3.70893594558631,1
73755.7884943001,-3.70976553795733,5178,-3.70976553795733,1
73756.7884943001,-3.71059513032839,5179,-3.71059513032839,1
73757.7884943001,-3.71142472269939,5180,-3.71142472269939,1
73758.7884943001,-3.71225431507043,5181,-3.71225431507043,1
73759.7884943001,-3.71308390744148,5182,-3.71308390744148,1
73760.7884943001,-3.71400672678737,5183,-3.71400672678737,1
73761.7884943001,-3.71515451920211,5184,-3.71515451920211,1
73762.7884943001,-3.7163023116168,5185,-3.7163023116168,1
73763.7884943001,-3.71745010403154,5186,-3.71745010403154,1
73764.7884943001,-3.71859789644624,5187,-3.71859789644624,1
73765.7884943001,-3.71974568886097,5188,-3.71974568886097,1
73766.7884943001,-3.72089348127566,5189,-3.72089348127566,1
73767.7884943001,-3.72204127369039,5190,-3.72204127369039,1
73768.7884943001,-3.72318906610508,5191,-3.72318906610508,1
73769.7884943001,-3.72433685851982,5192,-3.72433685851982,1
73770.7884943001,-3.72548465093452,5193,-3.72548465093452,1
73771.7884943001,-3.72663244334925,5194,-3.72663244334925,1
73772.7884943001,-3.72778023576394,5195,-3.72778023576394,1
73773.7884943001,-3.72892802817867,5196,-3.72892802817867,1
73774.7884943001,-3.73007582059336,5197,-3.73007582059336,1
73775.7884943001,-3.7312236130081,5198,-3.7312236130081,1
73776.7884943001,-3.7323714054228,5199,-3.7323714054228,1
73777.7884943001,-3.73351919783753,5200,-3.73351919783753,1
73778.7884943001,-3.73466699025222,5201,-3.73466699025222,1
73779.7884943001,-3.73581478266695,5202,-3.73581478266695,1
73780.7884943001,-3.73696257508164,5203,-3.73696257508164,1
73781.7884943001,-3.73811036749637,5204,-3.73811036749637,1
73782.7884943001,-3.73925815991103,5205,-3.73925815991103,1
73783.7884943001,-3.74040595232573,5206,-3.74040595232573,1
73784.7884943001,-3.74155374474046,5207,-3.74155374474046,1
73785.7884943001,-3.74270153715515,5208,-3.74270153715515,1
73786.7884943001,-3.74384932956988,5209,-3.74384932956988,1
73787.7884943001,-3.74499712198457,5210,-3.74499712198457,1
73788.7884943001,-3.74614491439931,5211,-3.74614491439931,1
73789.7884943001,-3.74729270681401,5212,-3.74729270681401,1
73790.7884943001,-3.74844049922874,5213,-3.74844049922874,1
73791.7884943001,-3.74958829164343,5214,-3.74958829164343,1
73792.7884943001,-3.75073608405816,5215,-3.75073608405816,1
73793.7884943001,-3.75188387647285,5216,-3.75188387647285,1
73794.7884943001,-3.75303166888759,5217,-3.75303166888759,1
73795.7884943001,-3.75417946130229,5218,-3.75417946130229,1
73796.7884943001,-3.75532725371702,5219,-3.75532725371702,1
73797.7884943001,-3.75647504613171,5220,-3.75647504613171,1
73798.7884943001,-3.75762283854645,5221,-3.75762283854645,1
73799.7884943001,-3.75877063096114,5222,-3.75877063096114,1
73800.7884943001,-3.75991842337588,5223,-3.75991842337588,1
73801.7884943001,-3.76106621579058,5224,-3.76106621579058,1
73802.7884943001,-3.76221400820531,5225,-3.76221400820531,1
73803.7884943001,-3.76336180062,5226,-3.76336180062,1
73804.7884943001,-3.76450959303473,5227,-3.76450959303473,1
73805.7884943001,-3.76565738544942,5228,-3.76565738544942,1
73806.7884943001,-3.76680517786415,5229,-3.76680517786415,1
73807.7884943001,-3.76795297027881,5230,-3.76795297027881,1
73808.7884943001,-3.76910076269351,5231,-3.76910076269351,1
73809.7884943001,-3.77024855510824,5232,-3.77024855510824,1
73810.7884943001,-3.77139634752293,5233,-3.77139634752293,1
73811.7884943001,-3.77254413993766,5234,-3.77254413993766,1
73812.7884943001,-3.77369193235235,5235,-3.77369193235235,1
73813.7884943001,-3.77483972476709,5236,-3.77483972476709,1
73814.7884943001,-3.77598751718179,5237,-3.77598751718179,1
73815.7884943001,-3.77713530959652,5238,-3.77713530959652,1
73816.7884943001,-3.778367239672,5239,-3.778367239672,1
73817.7884943001,-3.7797991390557,5240,-3.7797991390557,1
73818.7884943001,-3.78123103843934,5241,-3.78123103843934,1
73819.7884943001,-3.78266293782304,5242,-3.78266293782304,1
73820.7884943001,-3.7840948372067,5243,-3.7840948372067,1
73821.7884943001,-3.78552673659041,5244,-3.78552673659041,1
73822.7884943001,-3.78695863597405,5245,-3.78695863597405,1
73823.7884943001,-3.78839053535775,5246,-3.78839053535775,1
73824.7884943001,-3.78982243474139,5247,-3.78982243474139,1
73825.7884943001,-3.7912543341251,5248,-3.7912543341251,1
73826.7884943001,-3.79268623350875,5249,-3.79268623350875,1
73827.7884943001,-3.79411813289246,5250,-3.79411813289246,1
73828.7884943001,-3.7955500322761,5251,-3.7955500322761,1
73829.7884943001,-3.79698193165981,5252,-3.79698193165981,1
73830.7884943001,-3.79841383104345,5253,-3.79841383104345,1
73831.7884943001,-3.79984573042715,5254,-3.79984573042715,1
73832.7884943001,-3.8012776298108,5255,-3.8012776298108,1
73833.7884943001,-3.80270952919451,5256,-3.80270952919451,1
73834.7884943001,-3.80414142857815,5257,-3.80414142857815,1
73835.7884943001,-3.80552603987882,5258,-3.80552603987882,1
73836.7884943001,-3.80679883896968,5259,-3.80679883896968,1
73837.7884943001,-3.8080716380606,5260,-3.8080716380606,1
73838.7884943001,-3.80934443715143,5261,-3.80934443715143,1
73839.7884943001,-3.81061723624232,5262,-3.81061723624232,1
73840.7884943001,-3.81189003533324,5263,-3.81189003533324,1
73841.7884943001,-3.8131628344241,5264,-3.8131628344241,1
73842.7884943001,-3.81443563351502,5265,-3.81443563351502,1
73843.7884943001,-3.81570843260589,5266,-3.81570843260589,1
73844.7884943001,-3.81698123169681,5267,-3.81698123169681,1
73845.7884943001,-3.81825403078769,5268,-3.81825403078769,1
73846.7884943001,-3.8195268298786,5269,-3.8195268298786,1
73847.7884943001,-3.82079962896947,5270,-3.82079962896947,1
73848.7884943001,-3.82207242806039,5271,-3.82207242806039,1
73849.7884943001,-3.82334522715125,5272,-3.82334522715125,1
73850.7884943001,-3.82461802624217,5273,-3.82461802624217,1
73851.7884943001,-3.82589082533306,5274,-3.82589082533306,1
73852.7884943001,-3.82716362442398,5275,-3.82716362442398,1
73853.7884943001,-3.82843642351485,5276,-3.82843642351485,1
73854.7884943001,-3.82970922260576,5277,-3.82970922260576,1
73855.7884943001,-3.83098202169663,5278,-3.83098202169663,1
73856.7884943001,-3.83225482078755,5279,-3.83225482078755,1
73857.7884943001,-3.83352761987842,5280,-3.83352761987842,1
73858.7884943001,-3.83480041896935,5281,-3.83480041896935,1
73859.7884943001,-3.83607321806021,5282,-3.83607321806021,1
73860.7884943001,-3.83734601715113,5283,-3.83734601715113,1
73861.7884943001,-3.83861881624199,5284,-3.83861881624199,1
73862.7884943001,-3.83989161533291,5285,-3.83989161533291,1
73863.7884943001,-3.84116441442374,5286,-3.84116441442374,1
73864.7884943001,-3.84243721351463,5287,-3.84243721351463,1
73865.7884943001,-3.84371001260555,5288,-3.84371001260555,1
73866.7884943001,-3.84498281169642,5289,-3.84498281169642,1
73867.7884943001,-3.84625561078733,5290,-3.84625561078733,1
73868.7884943001,-3.8475284098782,5291,-3.8475284098782,1
73869.7884943001,-3.84880120896912,5292,-3.84880120896912,1
73870.7884943001,-3.85007400806,5293,-3.85007400806,1
73871.7884943001,-3.85134680715092,5294,-3.85134680715092,1
73872.7884943001,-3.85261960624178,5295,-3.85261960624178,1
73873.7884943001,-3.8538924053327,5296,-3.8538924053327,1
73874.7884943001,-3.85516520442356,5297,-3.85516520442356,1
73875.7884943001,-3.85643800351449,5298,-3.85643800351449,1
73876.7884943001,-3.85771080260537,5299,-3.85771080260537,1
73877.7884943001,-3.85898360169629,5300,-3.85898360169629,1
73878.7884943001,-3.86025640078716,5301,-3.86025640078716,1
73879.7884943001,-3.86152919987808,5302,-3.86152919987808,1
73880.7884943001,-3.86280199896894,5303,-3.86280199896894,1
73881.7884943001,-3.86407479805986,5304,-3.86407479805986,1
73882.7884943001,-3.86534759715073,5305,-3.86534759715073,1
73883.7884943001,-3.86662039624166,5306,-3.86662039624166,1
73884.7884943001,-3.86789319533253,5307,-3.86789319533253,1
73885.7884943001,-3.86916599442344,5308,-3.86916599442344,1
73886.7884943001,-3.87043879351431,5309,-3.87043879351431,1
73887.7884943001,-3.87171159260522,5310,-3.87171159260522,1
73888.7884943001,-3.87298439169606,5311,-3.87298439169606,1
73889.7884943001,-3.87425719078694,5312,-3.87425719078694,1
73890.7884943001,-3.87552998987786,5313,-3.87552998987786,1
73891.7884943001,-3.876884717437,5314,-3.876884717437,1
73892.7884943001,-3.87843025922896,5315,-3.87843025922896,1
73893.7884943001,-3.87997580102087,5316,-3.87997580102087,1
73894.7884943001,-3.88152134281283,5317,-3.88152134281283,1
73895.7884943001,-3.88306688460475,5318,-3.88306688460475,1
73896.7884943001,-3.88461242639672,5319,-3.88461242639672,1
73897.7884943001,-3.88615796818862,5320,-3.88615796818862,1
73898.7884943001,-3.88770350998058,5321,-3.88770350998058,1
73899.7884943001,-3.88924905177248,5322,-3.88924905177248,1
73900.7884943001,-3.89079459356445,5323,-3.89079459356445,1
73901.7884943001,-3.89234013535637,5324,-3.89234013535637,1
73902.7884943001,-3.89388567714833,5325,-3.89388567714833,1
73903.7884943001,-3.89543121894024,5326,-3.89543121894024,1
73904.7884943001,-3.8969767607322,5327,-3.8969767607322,1
73905.7884943001,-3.8985223025241,5328,-3.8985223025241,1
73906.7884943001,-3.90006784431606,5329,-3.90006784431606,1
73907.7884943001,-3.90161338610797,5330,-3.90161338610797,1
73908.7884943001,-3.90315892789996,5331,-3.90315892789996,1
73909.7884943001,-3.90470446969185,5332,-3.90470446969185,1
73910.7884943001,-3.90603075447071,5333,-3.90603075447071,1
73911.7884943001,-3.90684898257381,5334,-3.90684898257381,1
73912.7884943001,-3.90766721067695,5335,-3.90766721067695,1
73913.7884943001,-3.90848543878004,5336,-3.90848543878004,1
73914.7884943001,-3.90930366688315,5337,-3.90930366688315,1
73915.7884943001,-3.91012189498628,5338,-3.91012189498628,1
73916.7884943001,-3.91094012308939,5339,-3.91094012308939,1
73917.7884943001,-3.91175835119253,5340,-3.91175835119253,1
73918.7884943001,-3.91257657929563,5341,-3.91257657929563,1
73919.7884943001,-3.91339480739878,5342,-3.91339480739878,1
73920.7884943001,-3.91421303550189,5343,-3.91421303550189,1
73921.7884943001,-3.91503126360502,5344,-3.91503126360502,1
73922.7884943001,-3.91584949170813,5345,-3.91584949170813,1
73923.7884943001,-3.91666771981127,5346,-3.91666771981127,1
73924.7884943001,-3.91748594791437,5347,-3.91748594791437,1
73925.7884943001,-3.91830417601751,5348,-3.91830417601751,1
73926.7884943001,-3.91912240412062,5349,-3.91912240412062,1
73927.7884943001,-3.91994063222377,5350,-3.91994063222377,1
73928.7884943001,-3.92075886032687,5351,-3.92075886032687,1
73929.7884943001,-3.92157708843001,5352,-3.92157708843001,1
73930.7884943001,-3.92239531653311,5353,-3.92239531653311,1
73931.7884943001,-3.92321354463625,5354,-3.92321354463625,1
73932.7884943001,-3.92403177273936,5355,-3.92403177273936,1
73933.7884943001,-3.9248500008425,5356,-3.9248500008425,1
73934.7884943001,-3.92566822894561,5357,-3.92566822894561,1
73935.7884943001,-3.92648645704875,5358,-3.92648645704875,1
73936.7884943001,-3.92730468515186,5359,-3.92730468515186,1
73937.7884943001,-3.92812291325499,5360,-3.92812291325499,1
73938.7884943001,-3.92894114135808,5361,-3.92894114135808,1
73939.7884943001,-3.92975936946119,5362,-3.92975936946119,1
73940.7884943001,-3.93057759756433,5363,-3.93057759756433,1
73941.7884943001,-3.93139582566743,5364,-3.93139582566743,1
73942.7884943001,-3.93221405377058,5365,-3.93221405377058,1
73943.7884943001,-3.93303228187368,5366,-3.93303228187368,1
73944.7884943001,-3.93385050997684,5367,-3.93385050997684,1
73945.7884943001,-3.93466873807999,5368,-3.93466873807999,1
73946.7884943001,-3.93548696618307,5369,-3.93548696618307,1
73947.7884943001,-3.93630519428618,5370,-3.93630519428618,1
73948.7884943001,-3.93712342238932,5371,-3.93712342238932,1
73949.7884943001,-3.93794165049242,5372,-3.93794165049242,1
73950.7884943001,-3.93875987859556,5373,-3.93875987859556,1
73951.7884943001,-3.93957810669867,5374,-3.93957810669867,1
73952.7884943001,-3.94039633480181,5375,-3.94039633480181,1
73953.7884943001,-3.94121456290492,5376,-3.94121456290492,1
73954.7884943001,-3.94203279100806,5377,-3.94203279100806,1
73955.7884943001,-3.94285101911116,5378,-3.94285101911116,1
73956.7884943001,-3.9436692472143,5379,-3.9436692472143,1
73957.7884943001,-3.94448747531741,5380,-3.94448747531741,1
73958.7884943001,-3.94530570342055,5381,-3.94530570342055,1
73959.7884943001,-3.94612393152366,5382,-3.94612393152366,1
73960.7884943001,-3.9469421596268,5383,-3.9469421596268,1
73961.7884943001,-3.9477603877299,5384,-3.9477603877299,1
73962.7884943001,-3.94857861583304,5385,-3.94857861583304,1
73963.7884943001,-3.94939684393615,5386,-3.94939684393615,1
73964.7884943001,-3.95021507203928,5387,-3.95021507203928,1
73965.7884943001,-3.9510333001424,5388,-3.9510333001424,1
73966.7884943001,-3.95191730371278,5389,-3.95191730371278,1
73967.7884943001,-3.95295145317731,5390,-3.95295145317731,1
73968.7884943001,-3.9539856026419,5391,-3.9539856026419,1
73969.7884943001,-3.95501975210644,5392,-3.95501975210644,1
73970.7884943001,-3.95605390157102,5393,-3.95605390157102,1
73971.7884943001,-3.95708805103554,5394,-3.95708805103554,1
73972.7884943001,-3.95812220050007,5395,-3.95812220050007,1
73973.7884943001,-3.95915634996465,5396,-3.95915634996465,1
73974.7884943001,-3.96019049942919,5397,-3.96019049942919,1
73975.7884943001,-3.96122464889377,5398,-3.96122464889377,1
73976.7884943001,-3.96225879835832,5399,-3.96225879835832,1
73977.7884943001,-3.9632929478229,5400,-3.9632929478229,1
73978.7884943001,-3.96432709728744,5401,-3.96432709728744,1
73979.7884943001,-3.96536124675202,5402,-3.96536124675202,1
73980.7884943001,-3.96639539621656,5403,-3.96639539621656,1
73981.7884943001,-3.96742954568114,5404,-3.96742954568114,1
73982.7884943001,-3.96846369514568,5405,-3.96846369514568,1
73983.7884943001,-3.96949784461027,5406,-3.96949784461027,1
73984.7884943001,-3.97053199407481,5407,-3.97053199407481,1
73985.7884943001,-3.97146539548914,5408,-3.97146539548914,1
73986.7884943001,-3.97216998091304,5409,-3.97216998091304,1
73987.7884943001,-3.97287456633697,5410,-3.97287456633697,1
73988.7884943001,-3.97357915176087,5411,-3.97357915176087,1
73989.7884943001,-3.97428373718479,5412,-3.97428373718479,1
73990.7884943001,-3.9749883226087,5413,-3.9749883226087,1
73991.7884943001,-3.97569290803263,5414,-3.97569290803263,1
73992.7884943001,-3.97639749345653,5415,-3.97639749345653,1
73993.7884943001,-3.97710207888046,5416,-3.97710207888046,1
73994.7884943001,-3.97780666430437,5417,-3.97780666430437,1
73995.7884943001,-3.9785112497283,5418,-3.9785112497283,1
73996.7884943001,-3.97921583515219,5419,-3.97921583515219,1
73997.7884943001,-3.97992042057609,5420,-3.97992042057609,1
73998.7884943001,-3.98062500600002,5421,-3.98062500600002,1
73999.7884943001,-3.98132959142392,5422,-3.98132959142392,1
74000.7884943001,-3.98203417684785,5423,-3.98203417684785,1
74001.7884943001,-3.98273876227175,5424,-3.98273876227175,1
74002.7884943001,-3.98344334769568,5425,-3.98344334769568,1
74003.7884943001,-3.98414793311959,5426,-3.98414793311959,1
74004.7884943001,-3.98485251854352,5427,-3.98485251854352,1
74005.7884943001,-3.98555710396742,5428,-3.98555710396742,1
74006.7884943001,-3.98626168939135,5429,-3.98626168939135,1
74007.7884943001,-3.98696627481525,5430,-3.98696627481525,1
74008.7884943001,-3.98767086023919,5431,-3.98767086023919,1
74009.7884943001,-3.98837544566309,5432,-3.98837544566309,1
74010.7884943001,-3.98908003108702,5433,-3.98908003108702,1
74011.7884943001,-3.98978461651093,5434,-3.98978461651093,1
74012.7884943001,-3.99048920193485,5435,-3.99048920193485,1
74013.7884943001,-3.99119378735875,5436,-3.99119378735875,1
74014.7884943001,-3.99189837278268,5437,-3.99189837278268,1
74015.7884943001,-3.99260295820659,5438,-3.99260295820659,1
74016.7884943001,-3.99330754363052,5439,-3.99330754363052,1
74017.7884943001,-3.99401212905442,5440,-3.99401212905442,1
74018.7884943001,-3.99471671447835,5441,-3.99471671447835,1
74019.7884943001,-3.99542129990226,5442,-3.99542129990226,1
74020.7884943001,-3.99612588532619,5443,-3.99612588532619,1
74021.7884943001,-3.99683047075008,5444,-3.99683047075008,1
74022.7884943001,-3.99753505617398,5445,-3.99753505617398,1
74023.7884943001,-3.99823964159791,5446,-3.99823964159791,1
74024.7884943001,-3.99894422702181,5447,-3.99894422702181,1
74025.7884943001,-3.99964881244573,5448,-3.99964881244573,1
74026.7884943001,-4.00035339786964,5449,-4.00035339786964,1
74027.7884943001,-4.00105798329357,5450,-4.00105798329357,1
74028.7884943001,-4.00176256871748,5451,-4.00176256871748,1
74029.7884943001,-4.00246715414141,5452,-4.00246715414141,1
74030.7884943001,-4.00317173956531,5453,-4.00317173956531,1
74031.7884943001,-4.00387632498924,5454,-4.00387632498924,1
74032.7884943001,-4.00458091041314,5455,-4.00458091041314,1
74033.7884943001,-4.00528549583708,5456,-4.00528549583708,1
74034.7884943001,-4.00599008126098,5457,-4.00599008126098,1
74035.7884943001,-4.00669466668491,5458,-4.00669466668491,1
74036.7884943001,-4.00739925210881,5459,-4.00739925210881,1
74037.7884943001,-4.00810383753273,5460,-4.00810383753273,1
74038.7884943001,-4.00880842295664,5461,-4.00880842295664,1
74039.7884943001,-4.00951300838057,5462,-4.00951300838057,1
74040.7884943001,-4.01021759380448,5463,-4.01021759380448,1
74041.7884943001,-4.01096780977334,5464,-4.01096780977334,1
74042.7884943001,-4.01182013068021,5465,-4.01182013068021,1
74043.7884943001,-4.01267245158711,5466,-4.01267245158711,1
74044.7884943001,-4.01352477249398,5467,-4.01352477249398,1
74045.7884943001,-4.01437709340088,5468,-4.01437709340088,1
74046.7884943001,-4.01522941430773,5469,-4.01522941430773,1
74047.7884943001,-4.0160817352146,5470,-4.0160817352146,1
